,n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
1550,9,110,f_classif,LogisticRegression,0.9667332002661344,0.9677996122007606,0.962844630715253,0.9651639496247071
1551,9,110,f_classif,DecisionTree,0.9687292082501663,0.9670688181865059,0.9678390782546458,0.9674496188148125
1552,9,110,f_classif,SimpleLogistic,0.9481037924151696,0.9490653226078135,0.942603974897713,0.9455582469266977
1553,9,110,f_classif,JRIP,0.8895542248835662,0.8857703322793233,0.9010416858819927,0.8878551805478645
1554,9,110,f_classif,SMO-PolyKernel,0.9654025282767797,0.9667078602603784,0.9611807372044376,0.9637489981298424
1555,9,110,f_classif,SMO-NormalizedPolyKernel,0.9607451763140386,0.9625893338727076,0.9556347329469361,0.9588072464165318
1556,9,110,f_classif,SMO-Puk,0.9773785761809713,0.9803579460269864,0.9728243024375487,0.9762546002007361
1557,9,110,f_classif,SMO-RBFKernel,0.959414504324684,0.9618464242524393,0.9536932164057687,0.9573589059903476
1558,9,110,f_classif,AdaBoostM1,0.914836992681304,0.9136470179216293,0.9082248359164881,0.9107134238030705
1559,9,110,f_classif,RandomCommittee,0.9853626081170991,0.9852879186218066,0.9841957786542016,0.9847339592536233
1560,0,130,chi2,NaiveBayes,0.7672872340425532,0.7954390440265227,0.8144735296439871,0.7662119406007785
1561,0,130,chi2,KNN,0.9727393617021277,0.9708695316421483,0.9696916301256164,0.9702756339155865
1562,0,130,chi2,RandomForest,0.9873670212765957,0.9880930203676105,0.9843793028410546,0.9861904658349825
1563,0,130,chi2,LogisticRegression,0.9660904255319149,0.9639801664655465,0.9620367856200617,0.9629948219574477
1564,0,130,chi2,DecisionTree,0.9793882978723404,0.9769978484708776,0.978174545860703,0.9775812417926351
1565,0,130,chi2,SimpleLogistic,0.9621010638297872,0.9619684177611008,0.9552080865969932,0.9584290034899503
1566,0,130,chi2,JRIP,0.8849734042553191,0.8739983974358975,0.9026814101860464,0.8803709992363187
1567,0,130,chi2,SMO-PolyKernel,0.9720744680851063,0.9707178567073702,0.9683464958143888,0.9695123363836442
1568,0,130,chi2,SMO-NormalizedPolyKernel,0.9674202127659575,0.9666017401852154,0.9622428405539218,0.9643556215493329
1569,0,130,chi2,SMO-Puk,0.9813829787234043,0.9830516086327452,0.976413450187664,0.9795879986428191
1570,0,130,chi2,SMO-RBFKernel,0.9654255319148937,0.9654315298656821,0.9590355088497705,0.962091997479521
1571,0,130,chi2,AdaBoostM1,0.9288563829787234,0.924540426857766,0.9198321133725801,0.9220977002730705
1572,0,130,chi2,RandomCommittee,0.9860372340425532,0.9857939602091649,0.9837592122924286,0.9847625737471843
1573,1,130,chi2,NaiveBayes,0.7559840425531915,0.7980199318122214,0.7948369388954062,0.7559528625691784
1574,1,130,chi2,KNN,0.9753989361702128,0.9746271871193892,0.9737695590854418,0.9741939193773299
1575,1,130,chi2,RandomForest,0.9827127659574468,0.9830522047964123,0.9806887911590988,0.9818384146511381
1576,1,130,chi2,LogisticRegression,0.9720744680851063,0.9715577132334478,0.9698378192048304,0.9706799750467873
1577,1,130,chi2,DecisionTree,0.976063829787234,0.9751862469500032,0.9746155827741052,0.9748989355783853
1578,1,130,chi2,SimpleLogistic,0.9634308510638298,0.9623290726984765,0.960928161191142,0.9616163987811166
1579,1,130,chi2,JRIP,0.8876329787234043,0.8828484762479157,0.8999885096454114,0.8855479111872396
1580,1,130,chi2,SMO-PolyKernel,0.96875,0.9682027992852889,0.9662044578869238,0.9671794871794872
1581,1,130,chi2,SMO-NormalizedPolyKernel,0.9667553191489362,0.9671421012976766,0.9630696296955241,0.9650089338892198
1582,1,130,chi2,SMO-Puk,0.9753989361702128,0.9774578308726849,0.9710841520210978,0.9740492182541514
1583,1,130,chi2,SMO-RBFKernel,0.96875,0.9694085249042146,0.9650109436361042,0.9670980945771528
1584,1,130,chi2,AdaBoostM1,0.9321808510638298,0.9300772195732319,0.9274309976407707,0.9287068638604474
1585,1,130,chi2,RandomCommittee,0.980718085106383,0.9805018328909114,0.9790458557812236,0.9797613739027706
1586,2,130,chi2,NaiveBayes,0.7566489361702128,0.7843813742269771,0.8101667443639933,0.7547017459426217
1587,2,130,chi2,KNN,0.9833776595744681,0.9821734327533831,0.9808048262825468,0.9814838069489893
1588,2,130,chi2,RandomForest,0.9913563829787234,0.9920255530824496,0.988739788702612,0.9903532233959988
1589,2,130,chi2,LogisticRegression,0.9694148936170213,0.9700013014185462,0.9617473440299931,0.9656825396825397
1590,2,130,chi2,DecisionTree,0.9800531914893617,0.9782449750996702,0.9773418859403245,0.9777910786290324
1591,2,130,chi2,SimpleLogistic,0.9607712765957447,0.9614156905365696,0.9509572507341906,0.9558750183365117
1592,2,130,chi2,JRIP,0.8836436170212766,0.8690378467121749,0.9032432241046613,0.8774157640905502
1593,2,130,chi2,SMO-PolyKernel,0.9707446808510638,0.9715069425673986,0.9632265437671992,0.9671746031746031
1594,2,130,chi2,SMO-NormalizedPolyKernel,0.964095744680851,0.9649505511849018,0.9548903090779983,0.9596345158288999
1595,2,130,chi2,SMO-Puk,0.9853723404255319,0.9870367600873389,0.9804379768796361,0.9836194127385205
1596,2,130,chi2,SMO-RBFKernel,0.9680851063829787,0.96999607120191,0.9588577902880309,0.9640837965146476
1597,2,130,chi2,AdaBoostM1,0.9188829787234043,0.9097688160304338,0.9097688160304338,0.9097688160304338
1598,2,130,chi2,RandomCommittee,0.9847074468085106,0.9827712926934717,0.9832242620229237,0.9829971879889132
1599,3,130,chi2,NaiveBayes,0.7606382978723404,0.7931444222906974,0.8009511010027912,0.7604332589996814
1600,3,130,chi2,KNN,0.9893617021276596,0.9890245991277653,0.9883480728926817,0.988684242205369
1601,3,130,chi2,RandomForest,0.9940159574468085,0.9934727074645929,0.9938112647199797,0.993641461280135
1602,3,130,chi2,LogisticRegression,0.9840425531914894,0.9847441103255057,0.9813181959155287,0.9829787234042553
1603,3,130,chi2,DecisionTree,0.9827127659574468,0.9816245782543725,0.9816245782543725,0.9816245782543725
1604,3,130,chi2,SimpleLogistic,0.9753989361702128,0.9763879916397492,0.9712705468830767,0.973711945315102
1605,3,130,chi2,JRIP,0.9035904255319149,0.8956928598440254,0.9169562888264429,0.9007828455505373
1606,3,130,chi2,SMO-PolyKernel,0.9840425531914894,0.9847441103255057,0.9813181959155287,0.9829787234042553
1607,3,130,chi2,SMO-NormalizedPolyKernel,0.9787234042553191,0.9797738729245579,0.9749762694660864,0.9772725555530369
1608,3,130,chi2,SMO-Puk,0.9920212765957447,0.9929152418703913,0.9901431350619814,0.9914953773078119
1609,3,130,chi2,SMO-RBFKernel,0.9800531914893617,0.9812016442153428,0.9763897634465193,0.9786930208309721
1610,3,130,chi2,AdaBoostM1,0.9375,0.9343561420430629,0.9325338571280885,0.9334272604669736
1611,3,130,chi2,RandomCommittee,0.995345744680851,0.99455640925598,0.9955687339642679,0.995057850099073
1612,4,130,chi2,NaiveBayes,0.7712765957446809,0.8027363252192803,0.8125967184068912,0.7709813642601036
1613,4,130,chi2,KNN,0.9767287234042553,0.9744261617641534,0.9760760364537684,0.9752381982778693
1614,4,130,chi2,RandomForest,0.988031914893617,0.9879286911911203,0.9865381171835976,0.9872249581432397
1615,4,130,chi2,LogisticRegression,0.9780585106382979,0.9774364406779661,0.9757311016238326,0.9765707204815011
1616,4,130,chi2,DecisionTree,0.9780585106382979,0.9752557041699449,0.9781984223472533,0.9766853580271618
1617,4,130,chi2,SimpleLogistic,0.9674202127659575,0.9689031862745098,0.9615718095884342,0.9650064981284345
1618,4,130,chi2,JRIP,0.8936170212765957,0.8859091597139983,0.9084584428925518,0.8905941125229369
1619,4,130,chi2,SMO-PolyKernel,0.9747340425531915,0.9747424980301693,0.9713063228627705,0.9729721549636804
1620,4,130,chi2,SMO-NormalizedPolyKernel,0.9660904255319149,0.9667066243166478,0.9608593212511898,0.9636324844071147
1621,4,130,chi2,SMO-Puk,0.9800531914893617,0.9823784331920675,0.9752136993789289,0.9785834306382253
1622,4,130,chi2,SMO-RBFKernel,0.9720744680851063,0.9745481138540029,0.9660041279086206,0.9699716487641257
1623,4,130,chi2,AdaBoostM1,0.9202127659574468,0.9110812956928891,0.924470581582742,0.916429587482219
1624,4,130,chi2,RandomCommittee,0.9900265957446809,0.9888723365836042,0.9898979332183551,0.9893804060017652
1625,5,130,chi2,NaiveBayes,0.7480053191489362,0.7864316445129391,0.8024311340126302,0.7473081313517527
1626,5,130,chi2,KNN,0.9720744680851063,0.9701804722915548,0.9685482933632947,0.969355439642325
1627,5,130,chi2,RandomForest,0.9886968085106383,0.9886677367576244,0.9865425593739103,0.9875908494162583
1628,5,130,chi2,LogisticRegression,0.9674202127659575,0.9648723292268668,0.9636647165937003,0.9642635293159222
1629,5,130,chi2,DecisionTree,0.9694148936170213,0.9654156901443197,0.9677850528844292,0.9665805546592264
1630,5,130,chi2,SimpleLogistic,0.9581117021276596,0.9574012112914869,0.950457169423889,0.9537681233669757
1631,5,130,chi2,JRIP,0.8856382978723404,0.8724698252567105,0.9005230328154663,0.8800726922078403
1632,5,130,chi2,SMO-PolyKernel,0.9667553191489362,0.964721919302072,0.9622912711634575,0.9634865667467503
1633,5,130,chi2,SMO-NormalizedPolyKernel,0.9667553191489362,0.9672379032258065,0.9597109759404905,0.9632915025686186
1634,5,130,chi2,SMO-Puk,0.9813829787234043,0.9835244455645161,0.9757351516795165,0.9794432414384264
1635,5,130,chi2,SMO-RBFKernel,0.9654255319148937,0.965757308467742,0.9582542326914881,0.9618231626713633
1636,5,130,chi2,AdaBoostM1,0.9222074468085106,0.9128593431613587,0.9180058889620705,0.9153175567559764
1637,5,130,chi2,RandomCommittee,0.9873670212765957,0.9863651786147061,0.9859459145325636,0.9861549783889562
1638,6,130,chi2,NaiveBayes,0.7458416500332667,0.7850556606142982,0.7949449688538999,0.7455486773668591
1639,6,130,chi2,KNN,0.9793745841650033,0.9794224743839444,0.9759926625138533,0.9776634468753611
1640,6,130,chi2,RandomForest,0.9866932801064537,0.988851505695237,0.9825295219169182,0.9855486327448943
1641,6,130,chi2,LogisticRegression,0.9740518962075848,0.9765322816243062,0.9675268467917606,0.971738708042827
1642,6,130,chi2,DecisionTree,0.9820359281437125,0.981922096986792,0.9792534490006497,0.9805610522639971
1643,6,130,chi2,SimpleLogistic,0.9673985362608117,0.9687869396833297,0.9607358504987198,0.9645215757590355
1644,6,130,chi2,JRIP,0.8715901530272788,0.863465168459292,0.8900093629380518,0.8676290003372259
1645,6,130,chi2,SMO-PolyKernel,0.9727212242182302,0.9750686532281625,0.9660908778232125,0.9702894110193824
1646,6,130,chi2,SMO-NormalizedPolyKernel,0.9680638722554891,0.9710560294232725,0.9600928650590439,0.9651441889588478
1647,6,130,chi2,SMO-Puk,0.9800399201596807,0.984287698567963,0.9730165857759774,0.97821511809928
1648,6,130,chi2,SMO-RBFKernel,0.9693945442448436,0.9734602153577908,0.960751136928192,0.966539998296462
1649,6,130,chi2,AdaBoostM1,0.9234863606121091,0.9192785973584614,0.9149042687354301,0.9170055444877074
1650,6,130,chi2,RandomCommittee,0.9833666001330672,0.9845784737777091,0.9795228723200978,0.981957727062545
1651,7,130,chi2,NaiveBayes,0.7458416500332667,0.7832965145721562,0.7994046811068665,0.7451013297532285
1652,7,130,chi2,KNN,0.9820359281437125,0.9830881862516233,0.9775349531695399,0.9802147461353155
1653,7,130,chi2,RandomForest,0.9860279441117764,0.9866043680686132,0.9827658089162093,0.9846386707580894
1654,7,130,chi2,LogisticRegression,0.9713905522288756,0.9692418810464429,0.968024394500572,0.9686281153326574
1655,7,130,chi2,DecisionTree,0.978709248170326,0.9766836665438539,0.9766836665438539,0.9766836665438539
1656,7,130,chi2,SimpleLogistic,0.9580838323353293,0.9561510174350298,0.9517335996431965,0.9538753359283704
1657,7,130,chi2,JRIP,0.8809048569527611,0.8693566935114067,0.8998555333630669,0.8758942801589626
1658,7,130,chi2,SMO-PolyKernel,0.9707252162341983,0.9691020982619747,0.966651476662336,0.967856642921579
1659,7,130,chi2,SMO-NormalizedPolyKernel,0.9640718562874252,0.9613943903701484,0.9597946440691113,0.9605856643356643
1660,7,130,chi2,SMO-Puk,0.9820359281437125,0.983547226917181,0.9771054315577188,0.9801970969796194
1661,7,130,chi2,SMO-RBFKernel,0.9680638722554891,0.9673970562295435,0.9624483701448545,0.9648418311253888
1662,7,130,chi2,AdaBoostM1,0.9188290086493679,0.9108333397861286,0.9115360003102639,0.9111826044500244
1663,7,130,chi2,RandomCommittee,0.9846972721224219,0.9830421287577596,0.9834561461343054,0.9832485723077371
1664,8,130,chi2,NaiveBayes,0.7791084497671324,0.8074760820045558,0.8159975053937433,0.7788734241835533
1665,8,130,chi2,KNN,0.9753825681969395,0.9753679962013295,0.9724834816612729,0.9738843031094542
1666,8,130,chi2,RandomForest,0.9846972721224219,0.986350011921387,0.981349447141316,0.9837326410211886
1667,8,130,chi2,LogisticRegression,0.9700598802395209,0.9707074491637999,0.9658677184466019,0.9681725585197167
1668,8,130,chi2,DecisionTree,0.9747172322022621,0.9735562948432805,0.9729301510248112,0.973241191904048
1669,8,130,chi2,SimpleLogistic,0.9627411842980705,0.9652367485764513,0.9559904261057174,0.960211178385983
1670,8,130,chi2,JRIP,0.8775781769793746,0.8714987675661834,0.8912233683926645,0.8747717788210747
1671,8,130,chi2,SMO-PolyKernel,0.9707252162341983,0.97268547929989,0.9654210490830637,0.9688038945600694
1672,8,130,chi2,SMO-NormalizedPolyKernel,0.9660678642714571,0.9698377071823205,0.9586872977346279,0.9636982827331353
1673,8,130,chi2,SMO-Puk,0.9773785761809713,0.9798324666283719,0.9724581984897518,0.97589391852369
1674,8,130,chi2,SMO-RBFKernel,0.9627411842980705,0.9660300251487456,0.9553330636461705,0.960153764581124
1675,8,130,chi2,AdaBoostM1,0.9241516966067864,0.9226565680005174,0.9161610032362459,0.9191737268147253
1676,8,130,chi2,RandomCommittee,0.9827012641383899,0.9823287614640999,0.9810460490830637,0.9816791874669477
1677,9,130,chi2,NaiveBayes,0.7751164337990686,0.8129835139445795,0.8098623506277416,0.7750876602677623
1678,9,130,chi2,KNN,0.9740518962075848,0.9753482418352288,0.970607929872976,0.9728359018205326
1679,9,130,chi2,RandomForest,0.9833666001330672,0.9836233623362336,0.9816999383879786,0.9826374850114017
1680,9,130,chi2,LogisticRegression,0.9720558882235529,0.9730936819172114,0.9686673356674574,0.9707549617330393
1681,9,130,chi2,DecisionTree,0.9700598802395209,0.9686883529190526,0.9689477257047567,0.9688175567736234
1682,9,130,chi2,SimpleLogistic,0.9481037924151696,0.9490653226078135,0.942603974897713,0.9455582469266977
1683,9,130,chi2,JRIP,0.8875582168995343,0.8831971653375487,0.8979905995550653,0.8856928778275046
1684,9,130,chi2,SMO-PolyKernel,0.9687292082501663,0.9694451784830338,0.9653404709814759,0.9672830040298209
1685,9,130,chi2,SMO-NormalizedPolyKernel,0.9627411842980705,0.9655477928188632,0.9570200810917502,0.9608420394445458
1686,9,130,chi2,SMO-Puk,0.9760479041916168,0.9782624542987237,0.97199327801779,0.9748881504446136
1687,9,130,chi2,SMO-RBFKernel,0.9620758483033932,0.9650166412816608,0.9561881343363425,0.9601304923480013
1688,9,130,chi2,AdaBoostM1,0.914836992681304,0.9136470179216293,0.9082248359164881,0.9107134238030705
1689,9,130,chi2,RandomCommittee,0.9853626081170991,0.985015586449392,0.9844734016845538,0.9847425249169435
1690,0,130,f_classif,NaiveBayes,0.7785904255319149,0.8011651469098278,0.8228495664180527,0.7771480060070083
1691,0,130,f_classif,KNN,0.9740691489361702,0.973910829115056,0.9694836494447108,0.9716299844984486
1692,0,130,f_classif,RandomForest,0.9873670212765957,0.9880930203676105,0.9843793028410546,0.9861904658349825
1693,0,130,f_classif,LogisticRegression,0.9694148936170213,0.9670553514076561,0.9662782434876049,0.9666646108301468
1694,0,130,f_classif,DecisionTree,0.9793882978723404,0.9769978484708776,0.978174545860703,0.9775812417926351
1695,0,130,f_classif,SimpleLogistic,0.9634308510638298,0.9626148932855585,0.9574843196046826,0.9599567618226063
1696,0,130,f_classif,JRIP,0.8902925531914894,0.8783350219520432,0.9055758079953167,0.8854576547344031
1697,0,130,f_classif,SMO-PolyKernel,0.973404255319149,0.9721733509076516,0.9697946575925466,0.9709641298891849
1698,0,130,f_classif,SMO-NormalizedPolyKernel,0.9674202127659575,0.9662040486835569,0.9626568761686878,0.9643859382060074
1699,0,130,f_classif,SMO-Puk,0.9847074468085106,0.986494447955927,0.9802408724404414,0.9832402369971573
1700,0,130,f_classif,SMO-RBFKernel,0.9700797872340425,0.9699369060601339,0.9647251284954717,0.9672373505821323
1701,0,130,f_classif,AdaBoostM1,0.9288563829787234,0.924540426857766,0.9198321133725801,0.9220977002730705
1702,0,130,f_classif,RandomCommittee,0.9860372340425532,0.9846009682360095,0.9850013191367262,0.984800587110047
1703,1,130,f_classif,NaiveBayes,0.7626329787234043,0.8016006551518762,0.80031339015499,0.762627836745629
1704,1,130,f_classif,KNN,0.9740691489361702,0.97440289595462,0.9711823760200007,0.9727324328131254
1705,1,130,f_classif,RandomForest,0.980718085106383,0.9811052470723289,0.9784490986558139,0.9797366263173911
1706,1,130,f_classif,LogisticRegression,0.973404255319149,0.9732485571094138,0.9709331094567472,0.9720590994632895
1707,1,130,f_classif,DecisionTree,0.9773936170212766,0.9755318304126291,0.9772027658395465,0.9763495763495764
1708,1,130,f_classif,SimpleLogistic,0.9700797872340425,0.9701933124346918,0.9670013695761357,0.9685374224766832
1709,1,130,f_classif,JRIP,0.886968085106383,0.8807902695524785,0.896457078892404,0.8844505344524325
1710,1,130,f_classif,SMO-PolyKernel,0.9740691489361702,0.9738013698630137,0.9717791331454104,0.9727659574468085
1711,1,130,f_classif,SMO-NormalizedPolyKernel,0.9660904255319149,0.9665948275862069,0.9622236060068609,0.9642979324135061
1712,1,130,f_classif,SMO-Puk,0.9753989361702128,0.9771114079053993,0.9713825305838026,0.974065763013606
1713,1,130,f_classif,SMO-RBFKernel,0.973404255319149,0.9751662621564243,0.9691428380805177,0.9719540598549592
1714,1,130,f_classif,AdaBoostM1,0.9321808510638298,0.9300772195732319,0.9274309976407707,0.9287068638604474
1715,1,130,f_classif,RandomCommittee,0.9833776595744681,0.9835988683740322,0.9815348148477621,0.9825422804146208
1716,2,130,f_classif,NaiveBayes,0.7712765957446809,0.7923775766851946,0.8212666434558197,0.7687891029995353
1717,2,130,f_classif,KNN,0.9853723404255319,0.9837288028907339,0.9837288028907339,0.9837288028907339
1718,2,130,f_classif,RandomForest,0.9920212765957447,0.9925278794964776,0.9897144475720077,0.991099538406912
1719,2,130,f_classif,LogisticRegression,0.9674202127659575,0.9675019201228878,0.9597636034249768,0.9634624051371572
1720,2,130,f_classif,DecisionTree,0.980718085106383,0.9787676411290323,0.9783165448097202,0.9785415052335091
1721,2,130,f_classif,SimpleLogistic,0.9594414893617021,0.9589429590732352,0.9504182870001554,0.9544696370781838
1722,2,130,f_classif,JRIP,0.8936170212765957,0.8778298778462159,0.9094009831170593,0.8871514751343077
1723,2,130,f_classif,SMO-PolyKernel,0.9707446808510638,0.9710197630669819,0.9636966617687845,0.9672068107711671
1724,2,130,f_classif,SMO-NormalizedPolyKernel,0.9660904255319149,0.9659978238607271,0.9582844036877709,0.9619710747345923
1725,2,130,f_classif,SMO-Puk,0.9867021276595744,0.9885362765331658,0.981917176616842,0.9851085570350185
1726,2,130,f_classif,SMO-RBFKernel,0.9694148936170213,0.9709982046028915,0.9608071080268223,0.9656145875579518
1727,2,130,f_classif,AdaBoostM1,0.9188829787234043,0.9097688160304338,0.9097688160304338,0.9097688160304338
1728,2,130,f_classif,RandomCommittee,0.9860372340425532,0.9838174371528104,0.985173579761715,0.9844902084128244
1729,3,130,f_classif,NaiveBayes,0.7706117021276596,0.7976062594356057,0.8082845408494121,0.7702085031888176
1730,3,130,f_classif,KNN,0.9873670212765957,0.9860927698910531,0.9870877700816707,0.9865855931260554
1731,3,130,f_classif,RandomForest,0.995345744680851,0.9948852323528307,0.9952247587004126,0.9950544698845495
1732,3,130,f_classif,LogisticRegression,0.9833776595744681,0.984583219500349,0.9800954860295292,0.9822505458193191
1733,3,130,f_classif,DecisionTree,0.9847074468085106,0.9832715567694108,0.9842607821208049,0.9837615074683828
1734,3,130,f_classif,SimpleLogistic,0.9747340425531915,0.9766200326152261,0.9697038617332219,0.9729524566733869
1735,3,130,f_classif,JRIP,0.90625,0.8980183231855472,0.9187513509957426,0.9033848382753931
1736,3,130,f_classif,SMO-PolyKernel,0.9840425531914894,0.9851103077089325,0.9809742206516734,0.9829666108576529
1737,3,130,f_classif,SMO-NormalizedPolyKernel,0.9780585106382979,0.9788763925568407,0.9744415101077977,0.9765707204815011
1738,3,130,f_classif,SMO-Puk,0.9920212765957447,0.9929152418703913,0.9901431350619814,0.9914953773078119
1739,3,130,f_classif,SMO-RBFKernel,0.9827127659574468,0.9844381948762415,0.9788727761435299,0.9815206522211699
1740,3,130,f_classif,AdaBoostM1,0.9375,0.9343561420430629,0.9325338571280885,0.9334272604669736
1741,3,130,f_classif,RandomCommittee,0.992686170212766,0.9920601825763552,0.9923977707395468,0.9922284526757206
1742,4,130,f_classif,NaiveBayes,0.7832446808510638,0.8100957748520791,0.8225338573326925,0.7827741241478063
1743,4,130,f_classif,KNN,0.9813829787234043,0.97921887288993,0.9812133035520748,0.9801974238593958
1744,4,130,f_classif,RandomForest,0.9886968085106383,0.9888165859564164,0.98707059854675,0.987930371157137
1745,4,130,f_classif,LogisticRegression,0.9833776595744681,0.9827825252548148,0.9817533244743514,0.9822632055387859
1746,4,130,f_classif,DecisionTree,0.9787234042553191,0.9761033098827847,0.9787309037104055,0.9773840963130739
1747,4,130,f_classif,SimpleLogistic,0.96875,0.9695774669394985,0.9636941954819191,0.9664848385712626
1748,4,130,f_classif,JRIP,0.8610372340425532,0.8511869308436968,0.8689728293138059,0.8561580240947756
1749,4,130,f_classif,SMO-PolyKernel,0.9800531914893617,0.9793997614470449,0.9780334944914096,0.9787082635720663
1750,4,130,f_classif,SMO-NormalizedPolyKernel,0.9694148936170213,0.9708679721805016,0.9638742024560114,0.9671612603119453
1751,4,130,f_classif,SMO-Puk,0.9813829787234043,0.9838172408185132,0.9766311364942935,0.9800112019290101
1752,4,130,f_classif,SMO-RBFKernel,0.9767287234042553,0.9781899948080506,0.9721988181741072,0.9750419010637061
1753,4,130,f_classif,AdaBoostM1,0.9202127659574468,0.9110812956928891,0.924470581582742,0.916429587482219
1754,4,130,f_classif,RandomCommittee,0.9873670212765957,0.9870439210886204,0.9860056358204454,0.9865200362094773
1755,5,130,f_classif,NaiveBayes,0.7632978723404256,0.7936908517350157,0.8138080663283096,0.7621606254442075
1756,5,130,f_classif,KNN,0.9727393617021277,0.9699484964086842,0.9703517879973655,0.970149586085943
1757,5,130,f_classif,RandomForest,0.9900265957446809,0.9897014638390768,0.9884293518267405,0.9890602640763027
1758,5,130,f_classif,LogisticRegression,0.9674202127659575,0.9644951771605836,0.9640947657975282,0.9642944179504658
1759,5,130,f_classif,DecisionTree,0.9714095744680851,0.9674153971179269,0.9701851923598466,0.9687732823060027
1760,5,130,f_classif,SimpleLogistic,0.9621010638297872,0.9605831206048336,0.9561175467823796,0.9582830289767692
1761,5,130,f_classif,JRIP,0.8929521276595744,0.8802389879427076,0.9096102436945488,0.887909529199099
1762,5,130,f_classif,SMO-PolyKernel,0.9654255319148937,0.9617639778458492,0.9625547247297663,0.962157150792683
1763,5,130,f_classif,SMO-NormalizedPolyKernel,0.9660904255319149,0.9658407531388968,0.959627678121731,0.9626077651870611
1764,5,130,f_classif,SMO-Puk,0.9820478723404256,0.9835579726506131,0.9771085971097594,0.9802041109813853
1765,5,130,f_classif,SMO-RBFKernel,0.9694148936170213,0.9688848512377923,0.9639146100499787,0.9663187412369527
1766,5,130,f_classif,AdaBoostM1,0.9222074468085106,0.9128593431613587,0.9180058889620705,0.9153175567559764
1767,5,130,f_classif,RandomCommittee,0.9853723404255319,0.983975824260974,0.983975824260974,0.983975824260974
1768,6,130,f_classif,NaiveBayes,0.7558216899534265,0.7916554990545774,0.8035760690946612,0.7554054803085362
1769,6,130,f_classif,KNN,0.9860279441117764,0.9858626841620626,0.9839502044559942,0.9848927732958719
1770,6,130,f_classif,RandomForest,0.9866932801064537,0.9892929860962982,0.9821406733672182,0.9855368401604324
1771,6,130,f_classif,LogisticRegression,0.9773785761809713,0.9786680269158994,0.972477739137081,0.9754326756663205
1772,6,130,f_classif,DecisionTree,0.9800399201596807,0.9784604654717775,0.9784604654717775,0.9784604654717775
1773,6,130,f_classif,SimpleLogistic,0.9700598802395209,0.9721413964358749,0.9632189398861162,0.9673908169724927
1774,6,130,f_classif,JRIP,0.8802395209580839,0.8718505662744204,0.8987598884090648,0.8764567274321411
1775,6,130,f_classif,SMO-PolyKernel,0.9767132401862941,0.9790143714810091,0.970787633278557,0.974658268399311
1776,6,130,f_classif,SMO-NormalizedPolyKernel,0.9727212242182302,0.9759705407507886,0.9653131807238124,0.9702398228964486
1777,6,130,f_classif,SMO-Puk,0.9813705921490352,0.98481274707795,0.9752302518439255,0.9797014153637191
1778,6,130,f_classif,SMO-RBFKernel,0.9753825681969395,0.9779959100204498,0.9689628157603087,0.9731880050662718
1779,6,130,f_classif,AdaBoostM1,0.9234863606121091,0.9192785973584614,0.9149042687354301,0.9170055444877074
1780,6,130,f_classif,RandomCommittee,0.9866932801064537,0.9875811391259125,0.9836960675660182,0.9855835635359116
1781,7,130,f_classif,NaiveBayes,0.7571523619427811,0.7891810737033667,0.8081405495549652,0.756115506100502
1782,7,130,f_classif,KNN,0.980705256154358,0.9807289365977225,0.9769367255521728,0.97878673580879
1783,7,130,f_classif,RandomForest,0.9880239520958084,0.9881461064023891,0.9855959975954547,0.986850444831555
1784,7,130,f_classif,LogisticRegression,0.9733865602129075,0.9704794297793918,0.9712841047916384,0.970879542442631
1785,7,130,f_classif,DecisionTree,0.9773785761809713,0.9752263957028448,0.9752263957028448,0.9752263957028448
1786,7,130,f_classif,SimpleLogistic,0.9587491683300067,0.9559177849339956,0.9535360390932537,0.9547070877531341
1787,7,130,f_classif,JRIP,0.8769128409846972,0.8658990847672219,0.8967722856755027,0.8719462575406663
1788,7,130,f_classif,SMO-PolyKernel,0.9727212242182302,0.9703161208432477,0.9699111869534023,0.9701130961994264
1789,7,130,f_classif,SMO-NormalizedPolyKernel,0.9673985362608117,0.965243938066024,0.9632230603657236,0.9642195884477762
1790,7,130,f_classif,SMO-Puk,0.9827012641383899,0.9840543342522561,0.9780488277841339,0.9809390486596168
1791,7,130,f_classif,SMO-RBFKernel,0.9713905522288756,0.9712944472126208,0.9658767864414668,0.9684901512525395
1792,7,130,f_classif,AdaBoostM1,0.9188290086493679,0.9108333397861286,0.9115360003102639,0.9111826044500244
1793,7,130,f_classif,RandomCommittee,0.9860279441117764,0.9853135595856535,0.9840543737516725,0.9846788470229256
1794,8,130,f_classif,NaiveBayes,0.791084497671324,0.8139372255651325,0.8253775620280475,0.7906432655147082
1795,8,130,f_classif,KNN,0.9773785761809713,0.9787087183760036,0.9734442421790723,0.9759443021766965
1796,8,130,f_classif,RandomForest,0.9853626081170991,0.9868769878337953,0.9822175026968716,0.9844452681928173
1797,8,130,f_classif,LogisticRegression,0.9713905522288756,0.9728432291686435,0.9666177858683926,0.9695449197001662
1798,8,130,f_classif,DecisionTree,0.9733865602129075,0.971851402373247,0.971851402373247,0.971851402373247
1799,8,130,f_classif,SimpleLogistic,0.9600798403193613,0.9616136332464682,0.9538329288025891,0.9574298144245803
1800,8,130,f_classif,JRIP,0.8862275449101796,0.8804591265397537,0.9008646844660194,0.8836900519295388
